products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms,native_input_pending
100000,9,Rows,268.954,386433024,88361692,663,32,42,38,3284,2962,126,0.208,220,500,0,39.741,122.617,1
100000,9,Rows,269.177,385925120,84985860,663,34,42,38,3287,2964,127,0.210,220,500,0,66.751,151.188,1
100000,9,Rows,269.369,386306048,85877564,663,36,42,38,3289,2966,127,0.209,220,500,0,63.354,124.888,1
100000,9,Rows,269.529,387272704,88308684,663,38,42,38,3290,2967,127,0.209,220,500,0,39.547,116.622,1
100000,9,Rows,269.746,386367488,84986820,663,40,42,38,3293,2969,128,0.212,220,500,0,64.164,148.966,1
100000,9,Grid,270.083,386818048,85948504,663,44,42,38,3297,2971,128,0.565,218,500,0,168.903,124.907,1
100000,9,Grid,270.253,387706880,88366564,663,46,42,38,3298,2972,128,0.221,218,500,0,41.798,124.285,1
100000,9,Grid,270.474,386789376,84987884,663,28,42,38,3301,2974,129,0.220,218,500,0,64.356,151.647,1
100000,9,Grid,270.682,387100672,86047200,663,30,42,38,3303,2976,129,0.225,218,500,0,75.189,129.421,1
100000,9,Grid,270.850,387510272,88609588,663,32,42,38,3304,2977,129,0.209,218,500,0,42.814,121.110,1
100000,9,Grid,271.075,386965504,84981604,663,34,42,38,3307,2979,130,0.221,218,500,0,66.920,152.557,1
100000,9,Grid,271.266,387162112,86494188,663,36,42,38,3309,2981,130,0.209,218,500,0,64.301,122.966,1
100000,9,Grid,271.456,387534848,84985376,663,38,42,38,3311,2983,131,0.222,218,500,0,65.922,119.505,1
100000,9,Grid,271.627,387031040,88323128,663,40,42,38,3313,2984,131,0.205,218,500,0,62.651,104.423,1
100000,9,Grid,271.842,387014656,84987312,663,42,42,38,3316,2986,132,0.297,218,500,0,64.735,145.778,1
100000,9,before_idle,273.216,403025920,85400340,700,30,44,38,3331,3001,134,0.346,244,500,0,0.000,0.000,1
