products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms,native_input_pending
100000,24,Rows,695.635,545480704,174361936,672,28,42,37,8930,8417,312,0.317,1416,500,0,9.236,131.799,1
100000,24,Rows,697.409,540512256,156755296,666,30,42,36,8946,8429,313,0.231,574,500,0,1653.817,116.746,1
100000,24,Rows,697.684,540807168,284540356,667,32,42,37,8949,8432,314,0.289,572,500,0,64.284,206.460,1
100000,24,Rows,697.859,541356032,127548664,667,30,42,37,8950,8433,314,0.301,567,500,0,51.986,118.735,1
100000,24,Rows,698.088,541364224,270737852,667,31,42,37,8953,8435,315,0.249,567,500,0,62.357,162.840,1
100000,24,Rows,698.288,541364224,125335396,667,32,42,37,8955,8437,315,0.236,567,500,0,76.496,119.954,1
100000,24,Rows,698.447,541409280,127815272,667,34,42,37,8956,8438,315,0.238,567,500,0,38.926,116.396,1
100000,24,Rows,698.676,541495296,306219672,667,36,42,37,8959,8440,316,0.240,567,500,0,62.949,162.749,1
100000,24,Rows,698.886,541495296,125366280,667,38,42,37,8961,8442,316,0.242,567,500,0,75.769,128.280,1
100000,24,Grid,699.232,542146560,275351480,667,42,42,37,8965,8445,317,0.264,566,500,0,153.915,173.321,1
100000,24,Grid,699.447,542162944,125952940,667,44,42,37,8967,8447,317,0.241,566,500,0,81.785,126.157,1
100000,24,Grid,699.611,542580736,128503524,667,46,42,37,8968,8448,317,0.230,565,500,0,40.889,120.427,1
100000,24,Grid,699.849,542593024,286748980,667,28,42,37,8971,8450,318,0.253,565,500,0,68.153,165.840,1
100000,24,Grid,700.055,542593024,126150896,667,30,42,37,8973,8452,318,0.236,565,500,0,77.013,122.293,1
100000,24,Grid,700.276,542593024,266185704,667,32,42,37,8976,8455,319,0.246,565,500,0,64.465,127.935,1
100000,24,Grid,700.435,542605312,128030672,667,34,42,37,8977,8455,319,0.251,565,500,0,52.103,103.342,1
100000,24,Grid,700.662,542605312,283470964,667,36,42,37,8980,8457,320,0.266,565,500,0,63.839,159.170,1
100000,24,Grid,700.867,542588928,125995260,667,38,42,37,8982,8459,320,0.237,565,500,0,77.353,121.285,1
100000,24,Grid,701.069,542593024,280134880,667,40,42,37,8984,8461,321,0.843,565,500,0,65.700,131.717,1
100000,24,before_idle,702.401,559521792,124369736,712,32,43,36,9000,8476,322,0.106,591,500,0,0.000,0.000,1
100000,24,after_idle,722.440,538284032,125669584,662,28,41,35,9244,8720,322,0.145,581,500,0,0.000,0.000,1
100000,25,Rows,724.915,549445632,182448804,666,29,41,36,9274,8748,324,0.313,1618,500,0,97.099,235.391,1
100000,25,Rows,725.050,549928960,181707732,666,30,41,36,9276,8750,325,0.295,1455,500,0,9.360,122.477,1
100000,25,Rows,726.829,549916672,161615892,660,32,41,35,9292,8761,326,0.283,597,500,0,1675.350,100.508,1
100000,25,Rows,727.050,549974016,353181668,661,34,41,36,9295,8763,327,0.255,595,500,0,68.038,148.761,1
100000,25,Rows,727.300,550297600,128152668,661,29,41,36,9297,8765,327,0.242,590,500,0,86.798,126.913,1
100000,25,Rows,727.457,550821888,130600564,661,30,41,36,9298,8766,327,0.235,590,500,0,38.367,115.218,1
100000,25,Rows,727.679,549945344,348264056,661,32,41,36,9301,8768,328,0.238,590,500,0,64.628,154.895,1
100000,25,Rows,727.901,550322176,128226500,661,34,41,36,9303,8770,328,0.259,590,500,0,80.816,134.060,1
100000,25,Rows,728.058,550797312,130672460,661,36,41,36,9304,8771,328,0.234,590,500,0,39.535,115.306,1
100000,25,Rows,728.299,549945344,305211192,661,38,41,36,9307,8773,329,0.250,590,500,0,67.409,169.423,1
100000,25,Grid,728.633,550330368,128331344,661,42,41,36,9311,8775,329,0.248,589,500,0,183.100,126.592,1
100000,25,Grid,728.805,551235584,130830880,661,44,41,36,9312,8776,329,0.244,589,500,0,45.341,123.711,1
100000,25,Grid,729.050,550129664,307983840,661,46,41,36,9315,8778,330,0.267,588,500,0,67.318,173.338,1
100000,25,Grid,729.262,550621184,128626692,661,28,41,36,9317,8780,330,0.256,588,500,0,82.845,126.136,1
100000,25,Grid,729.467,551473152,289805992,661,30,41,36,9319,8782,331,0.261,588,500,0,69.749,131.889,1
100000,25,Grid,729.656,551129088,130710900,661,32,41,36,9321,8783,331,0.239,588,500,0,77.865,106.936,1
100000,25,Grid,729.890,551141376,309781984,661,34,41,36,9324,8785,332,0.265,588,500,0,66.391,164.331,1
100000,25,Grid,730.105,551555072,128500844,661,36,41,36,9326,8787,332,0.250,588,500,0,77.829,130.683,1
100000,25,Grid,730.310,551735296,298739392,661,38,41,36,9328,8789,333,0.263,588,500,0,39.341,162.062,1
100000,25,Grid,730.504,551108608,130596756,661,40,41,36,9330,8790,333,0.240,588,500,0,77.872,112.840,1
100000,25,before_idle,731.878,570322944,127019120,696,32,43,36,9345,8803,334,0.097,614,500,0,0.000,0.000,1
100000,25,after_idle,751.932,549076992,131718504,688,28,41,35,9588,9046,334,0.132,604,500,0,0.000,0.000,1
100000,26,Rows,754.292,561250304,180595084,665,27,41,36,9619,9075,336,0.317,1641,500,0,86.212,227.855,1
100000,26,Rows,754.390,564404224,185881560,665,28,41,36,9619,9075,336,0.296,1495,500,0,8.976,85.977,1
100000,26,Rows,756.189,563478528,356455400,659,30,41,35,9637,9088,338,0.385,620,500,0,1604.909,190.442,1
100000,26,Rows,756.389,566951936,127880976,660,32,41,36,9639,9090,338,0.236,618,500,0,89.276,103.974,1
100000,26,Rows,756.977,326881280,132774688,660,28,41,36,9640,9091,339,0.426,613,500,0,41.792,514.537,1
100000,26,Rows,757.146,327102464,132992788,660,29,41,36,9642,9092,339,0.251,613,500,0,63.588,102.446,1
100000,26,Rows,757.357,328003584,129836804,660,30,41,36,9645,9094,340,0.251,613,500,0,59.439,147.309,1
100000,26,Rows,757.545,328273920,130109364,660,32,41,36,9647,9096,340,0.238,613,500,0,64.874,117.945,1
100000,26,Rows,757.694,329273344,132684192,660,34,41,36,9648,9097,340,0.239,613,500,0,36.012,109.258,1
100000,26,Rows,757.903,328187904,129833396,660,36,41,36,9651,9100,341,0.244,613,500,0,57.546,147.837,1
100000,26,Grid,758.169,328572928,132819124,660,40,41,36,9654,9102,341,0.236,612,500,0,145.387,103.144,1
100000,26,Grid,758.382,328949760,129834316,660,42,41,36,9657,9105,342,0.253,612,500,0,61.684,147.560,1
100000,26,Grid,758.535,329629696,133729948,660,44,41,36,9658,9106,342,0.244,611,500,0,65.428,81.618,1
100000,26,Grid,758.736,328986624,130925736,660,46,41,36,9661,9108,343,0.247,611,500,0,60.180,136.559,1
100000,26,Grid,758.904,328966144,132512260,660,28,41,36,9663,9109,343,0.245,611,500,0,61.476,103.371,1
100000,26,Grid,759.113,329265152,130923532,660,30,41,36,9666,9112,344,0.301,611,500,0,59.350,145.661,1
100000,26,Grid,759.266,329342976,133415496,660,32,41,36,9667,9113,344,0.235,611,500,0,44.219,105.657,1
100000,26,Grid,759.461,328957952,129830160,660,34,41,36,9670,9115,345,0.255,611,500,0,57.831,133.046,1
100000,26,Grid,759.630,329498624,132259748,660,36,41,36,9672,9116,345,0.250,611,500,0,58.629,103.397,1
100000,26,Grid,759.844,329719808,130920704,660,38,41,36,9675,9119,346,0.342,611,500,0,61.485,148.952,1
100000,26,before_idle,761.151,348459008,128968188,712,32,43,36,9689,9133,347,0.096,637,500,0,0.000,0.000,1
100000,26,after_idle,781.184,329129984,134794192,694,28,41,35,9988,9432,347,0.121,627,500,0,0.000,0.000,1
100000,27,Rows,783.388,388239360,183583448,666,27,41,36,10018,9461,348,0.303,1664,500,0,99.994,214.606,1
100000,27,Rows,783.525,388685824,186665484,666,28,41,36,10020,9463,349,0.232,1474,500,0,9.206,125.108,1
100000,27,Rows,785.289,388124672,148180936,660,30,41,35,10037,9475,351,0.261,643,500,0,1598.569,158.873,1
100000,27,Rows,785.483,388521984,135509656,661,32,41,36,10040,9478,352,0.239,641,500,0,67.772,122.627,1
100000,27,Rows,785.649,388067328,135683348,661,30,41,36,10041,9478,352,0.690,636,500,0,37.078,102.209,1
100000,27,Rows,785.849,388026368,146729740,661,31,41,36,10044,9480,353,0.256,636,500,0,58.920,137.405,1
100000,27,Rows,786.043,388415488,133290612,661,32,41,36,10046,9482,353,0.246,636,500,0,68.562,122.267,1
100000,27,Rows,786.197,388943872,135745676,661,34,41,36,10047,9483,353,0.250,636,500,0,38.153,112.345,1
100000,27,Rows,786.404,388026368,143312116,661,36,41,36,10050,9485,354,0.250,636,500,0,62.775,140.522,1
100000,27,Rows,786.596,388415488,133301000,661,38,41,36,10052,9487,354,0.256,636,500,0,65.922,119.599,1
100000,27,Grid,786.912,388124672,142558040,661,42,41,36,10056,9490,355,0.281,635,500,0,156.410,141.655,1
100000,27,Grid,787.112,388374528,133853480,661,44,41,36,10058,9492,355,0.295,635,500,0,71.649,121.567,1
100000,27,Grid,787.304,388620288,145676764,661,46,41,36,10060,9494,356,0.254,634,500,0,46.529,140.016,1
100000,27,Grid,787.486,388079616,135604004,661,28,41,36,10062,9495,356,0.252,634,500,0,68.923,109.631,1
100000,27,Grid,787.703,388210688,145122524,661,30,41,36,10065,9497,357,0.310,634,500,0,65.297,147.410,1
100000,27,Grid,787.915,388435968,133354292,661,32,41,36,10067,9499,357,0.319,634,500,0,73.937,131.851,1
100000,27,Grid,788.084,388755456,135961044,661,34,41,36,10068,9500,357,0.270,634,500,0,43.924,121.300,1
100000,27,Grid,788.306,388100096,144986344,661,36,41,36,10071,9502,358,0.276,634,500,0,68.238,149.624,1
100000,27,Grid,788.517,388337664,133889564,661,38,41,36,10073,9504,358,0.277,634,500,0,75.263,130.145,1
100000,27,Grid,788.723,388562944,136370984,661,40,41,36,10075,9506,359,0.271,634,500,0,70.910,131.694,1
100000,27,before_idle,790.049,406949888,132293964,712,32,43,36,10091,9521,360,0.112,660,500,0,0.000,0.000,1
100000,27,after_idle,810.084,385699840,134270300,694,28,41,35,10348,9777,360,0.131,650,500,0,0.000,0.000,1
100000,28,Rows,812.229,415875072,194361456,700,29,42,35,10376,9805,360,0.317,1687,500,0,62.935,243.232,1
100000,28,Rows,812.360,419811328,215325148,705,30,42,36,10378,9807,361,0.265,1503,500,0,9.257,118.494,1
100000,28,Rows,814.062,417259520,166308752,662,31,42,35,10394,9818,362,0.241,666,500,0,1555.877,108.134,1
100000,28,Rows,814.308,413868032,142695368,663,32,42,36,10397,9821,363,0.251,664,500,0,64.873,177.955,1
100000,28,Rows,814.470,414502912,138006660,663,30,42,36,10398,9822,363,0.302,659,500,0,41.040,114.593,1
100000,28,Rows,814.681,413556736,138874608,663,31,42,36,10401,9824,364,0.264,659,500,0,59.057,148.894,1
100000,28,Rows,814.872,413859840,135764032,663,32,42,36,10403,9826,364,0.254,659,500,0,65.384,119.405,1
100000,28,Rows,815.028,414494720,138258008,663,34,42,36,10404,9827,364,0.243,659,500,0,39.335,113.474,1
100000,28,Rows,815.245,413544448,141472152,663,36,42,36,10407,9829,365,0.273,659,500,0,60.891,151.843,1
100000,28,Rows,815.438,413855744,135785292,663,38,42,36,10409,9831,365,0.271,659,500,0,70.478,119.226,1
100000,28,Grid,815.770,413536256,138503432,663,42,42,36,10413,9834,366,0.238,658,500,0,165.089,149.594,1
100000,28,Grid,815.961,413818880,136352904,663,44,42,36,10415,9836,366,0.253,658,500,0,65.883,118.138,1
100000,28,Grid,816.117,414162944,138930260,663,46,42,36,10416,9837,366,0.251,657,500,0,40.897,112.256,1
100000,28,Grid,816.330,413446144,140235608,663,28,42,36,10419,9839,367,0.262,657,500,0,62.466,146.979,1
100000,28,Grid,816.519,413720576,136528852,663,30,42,36,10421,9841,367,0.251,657,500,0,70.590,115.172,1
100000,28,Grid,816.706,399286272,138467332,663,32,42,36,10423,9843,368,0.257,657,500,0,63.469,120.248,1
100000,28,Grid,816.879,410136576,138435592,663,34,42,36,10425,9844,368,0.262,657,500,0,63.670,103.044,1
100000,28,Grid,817.094,410193920,139101900,663,36,42,36,10428,9846,369,0.266,657,500,0,62.850,148.006,1
100000,28,Grid,817.277,410587136,136366612,663,38,42,36,10430,9848,369,0.244,657,500,0,64.317,113.166,1
100000,28,Grid,817.462,410857472,141519864,663,40,42,36,10432,9850,370,0.259,657,500,0,38.680,143.003,1
100000,28,before_idle,818.823,429584384,134597124,714,32,44,36,10448,9865,371,0.103,683,500,0,0.000,0.000,1
100000,28,after_idle,838.838,408096768,139501020,696,28,42,35,10703,10119,371,0.151,673,500,0,0.000,0.000,1
100000,29,Rows,841.042,423174144,199363528,700,29,42,35,10732,10148,371,0.330,1710,500,0,90.259,206.164,1
100000,29,Rows,841.169,423247872,223891884,705,28,42,36,10734,10150,372,0.447,1554,500,0,18.967,105.199,1
100000,29,Rows,842.934,423358464,189977100,662,29,42,35,10749,10165,372,0.252,689,500,0,1620.816,103.833,1
100000,29,Rows,843.180,424259584,176161020,663,30,42,36,10752,10168,373,0.269,687,500,0,64.290,178.198,1
100000,29,Rows,843.394,421650432,138649700,663,29,42,36,10754,10170,373,0.250,682,500,0,74.349,136.429,1
100000,29,Rows,843.556,426213376,141101612,663,30,42,36,10755,10171,373,0.237,682,500,0,40.566,117.580,1
100000,29,Rows,843.788,425586688,151112564,663,32,42,36,10758,10173,374,0.268,682,500,0,69.737,158.680,1
100000,29,Rows,843.983,425975808,138581948,663,34,42,36,10760,10175,374,0.250,682,500,0,70.499,118.921,1
100000,29,Rows,844.147,426471424,141039940,663,36,42,36,10761,10176,374,0.264,682,500,0,40.333,119.786,1
100000,29,Rows,844.361,425594880,153769160,663,38,42,36,10764,10178,375,0.261,682,500,0,63.149,147.302,1
100000,29,Grid,844.653,426160128,138767456,663,42,42,36,10768,10180,375,0.254,681,500,0,158.847,113.485,1
100000,29,Grid,844.806,426921984,141191580,663,44,42,36,10769,10181,375,0.258,681,500,0,38.710,111.696,1
100000,29,Grid,845.022,426074112,151858712,663,46,42,36,10772,10183,376,0.267,680,500,0,61.668,150.208,1
100000,29,Grid,845.205,426418176,138973320,663,28,42,36,10774,10185,376,0.560,680,500,0,64.607,112.476,1
100000,29,Grid,845.391,426704896,154547996,663,30,42,36,10776,10187,377,0.272,680,500,0,40.269,142.883,1
100000,29,Grid,845.561,426082304,141035208,663,32,42,36,10778,10188,377,0.264,680,500,0,66.171,100.874,1
100000,29,Grid,845.775,426123264,153594744,663,34,42,36,10781,10190,378,0.622,680,500,0,63.228,146.165,1
100000,29,Grid,845.961,426455040,138820228,663,36,42,36,10783,10192,378,0.258,680,500,0,68.932,114.096,1
100000,29,Grid,846.148,426704896,154543692,663,38,42,36,10785,10194,379,0.265,680,500,0,40.395,143.116,1
100000,29,Grid,846.322,426090496,140886848,663,40,42,36,10787,10195,379,0.257,680,500,0,65.954,105.132,1
100000,29,before_idle,847.689,445489152,137395160,697,32,44,36,10802,10207,380,0.145,706,500,0,0.000,0.000,1
100000,29,after_idle,867.695,424169472,142786508,690,28,42,34,11056,10461,380,0.110,696,500,0,0.000,0.000,1
100000,30,Rows,869.887,436756480,200811544,667,27,42,36,11085,10489,381,0.316,1733,500,0,65.055,213.805,1
100000,30,Rows,870.018,438800384,200049332,667,28,42,36,11087,10491,382,0.281,1537,500,0,24.779,102.451,1
100000,30,Rows,871.800,439005184,167461692,662,30,42,35,11104,10503,383,0.256,712,500,0,1661.641,96.895,1
100000,30,Rows,872.018,437235712,159209180,663,32,42,36,11106,10504,384,0.274,710,500,0,39.741,171.513,1
100000,30,Rows,872.266,437235712,152832356,663,29,42,36,11109,10506,385,0.270,705,500,0,72.419,172.016,1
100000,30,Rows,872.468,437235712,141154232,663,30,42,36,11111,10508,385,0.349,705,500,0,71.016,125.126,1
100000,30,Rows,872.635,437235712,143593188,663,32,42,36,11112,10509,385,0.271,705,500,0,41.810,121.710,1
100000,30,Rows,872.874,437235712,152761176,663,34,42,36,11115,10511,386,0.259,705,500,0,70.027,165.377,1
100000,30,Rows,873.088,437235712,141241528,663,36,42,36,11117,10513,386,0.271,705,500,0,76.970,130.369,1
100000,30,Rows,873.263,437235712,143671148,663,38,42,36,11118,10514,386,0.271,705,500,0,43.275,128.148,1
100000,30,Grid,873.638,437239808,154743112,663,42,42,36,11123,10517,387,0.283,704,500,0,184.254,171.001,1
100000,30,Grid,873.861,437239808,140970336,663,44,42,36,11125,10519,387,0.471,704,500,0,77.888,141.500,1
100000,30,Grid,874.041,437239808,143648096,663,46,42,36,11126,10520,387,0.285,703,500,0,45.470,130.934,1
100000,30,Grid,874.284,437239808,156670940,663,28,42,36,11129,10522,388,0.282,703,500,0,70.241,168.716,1
100000,30,Grid,874.495,437239808,140813248,663,30,42,36,11131,10524,388,0.277,703,500,0,75.488,132.589,1
100000,30,Grid,874.667,437239808,143485856,663,32,42,36,11132,10525,388,0.274,703,500,0,43.137,125.153,1
100000,30,Grid,874.901,437239808,152883784,663,34,42,36,11135,10527,389,0.291,703,500,0,70.243,159.897,1
100000,30,Grid,875.106,437239808,141367044,663,36,42,36,11137,10529,389,0.267,703,500,0,72.452,126.115,1
100000,30,Grid,875.305,437223424,156432676,663,38,42,36,11139,10531,390,0.272,703,500,0,40.788,155.269,1
100000,30,Grid,875.486,437223424,143418668,663,40,42,36,11141,10532,390,0.255,703,500,0,70.645,106.838,1
100000,30,before_idle,876.895,455184384,139984556,698,32,44,36,11156,10544,391,0.187,729,500,0,0.000,0.000,1
100000,30,after_idle,896.930,433876992,141892400,689,28,41,34,11392,10780,391,0.274,719,500,0,0.000,0.000,1
100000,31,Rows,899.115,446865408,202893288,698,29,41,35,11421,10809,391,0.320,1756,500,0,82.110,231.226,1
100000,31,Rows,899.215,450019328,208245512,698,30,41,35,11421,10809,391,0.298,1511,500,0,10.907,85.718,1
100000,31,Rows,901.017,447606784,168319032,660,27,41,35,11439,10822,393,2.749,735,500,0,1614.090,181.447,1
100000,31,Rows,901.190,448122880,147613668,661,28,41,36,11440,10823,393,0.264,733,500,0,79.783,89.419,1
100000,31,Rows,901.393,447598592,162046976,663,29,42,36,11443,10825,394,0.256,730,500,0,38.464,161.393,1
100000,31,Rows,901.558,448380928,146828724,663,30,42,36,11444,10826,394,0.264,731,500,0,43.496,114.857,1
100000,31,Rows,901.779,447528960,162877760,663,32,42,36,11447,10828,395,0.270,731,500,0,62.067,154.754,1
100000,31,Rows,901.979,447901696,144567020,663,34,42,36,11449,10830,395,0.246,731,500,0,67.575,126.600,1
100000,31,Rows,902.138,448364544,147027572,663,30,42,36,11450,10831,395,0.320,728,500,0,40.130,114.906,1
100000,31,Rows,902.360,447528960,162051088,663,31,42,36,11453,10833,396,0.271,728,500,0,62.866,155.718,1
100000,31,Grid,902.654,447619072,144671936,663,34,42,36,11457,10835,396,0.251,727,500,0,156.898,116.756,1
100000,31,Grid,902.813,448339968,147177316,663,36,42,36,11458,10836,396,0.264,727,500,0,41.135,114.859,1
100000,31,Grid,903.039,447533056,192366672,663,38,42,36,11461,10838,397,0.274,726,500,0,63.841,157.915,1
100000,31,Grid,903.238,447852544,144971476,663,40,42,36,11463,10840,397,0.275,726,500,0,72.241,120.166,1
100000,31,Grid,903.430,448114688,162538368,663,42,42,36,11465,10842,398,0.276,726,500,0,64.295,125.277,1
100000,31,Grid,903.608,447565824,147026536,663,44,42,36,11467,10843,398,0.267,726,500,0,68.205,103.258,1
100000,31,Grid,903.834,447533056,174432912,663,46,42,36,11470,10845,399,0.292,726,500,0,65.140,156.684,1
100000,31,Grid,904.033,447885312,144824776,663,28,42,36,11472,10847,399,0.268,726,500,0,72.522,121.497,1
100000,31,Grid,904.228,448147456,168730672,663,30,42,36,11474,10849,400,0.284,726,500,0,38.853,152.101,1
100000,31,Grid,904.405,447516672,146916296,663,32,42,36,11476,10850,400,0.267,726,500,0,69.624,104.693,1
100000,31,before_idle,905.826,466714624,143515608,698,32,44,36,11491,10863,401,0.182,752,500,0,0.000,0.000,1
100000,31,after_idle,925.863,445386752,146828152,690,28,42,34,11741,11113,401,0.049,742,500,0,0.000,0.000,1
100000,32,Rows,928.021,458534912,203886232,699,29,42,35,11770,11141,401,0.349,1779,500,0,78.059,225.136,1
100000,32,Rows,928.121,461688832,209224980,699,30,42,35,11770,11141,401,0.301,1584,500,0,9.501,87.808,1
100000,32,Rows,929.967,459022336,178599400,662,27,42,35,11788,11154,403,3.568,758,500,0,1657.451,181.712,1
100000,32,Rows,930.136,459100160,150071056,663,28,42,36,11789,11155,403,0.262,756,500,0,80.925,84.098,1
100000,32,Rows,930.380,459087872,183085240,663,29,42,36,11792,11158,404,0.274,751,500,0,65.972,174.463,1
100000,32,Rows,930.572,459087872,149243000,663,30,42,36,11794,11159,404,0.261,751,500,0,77.716,108.170,1
100000,32,Rows,930.791,459087872,204415272,663,32,42,36,11797,11161,405,0.272,751,500,0,61.821,153.629,1
100000,32,Rows,930.988,459087872,147273352,663,34,42,36,11799,11163,405,0.262,751,500,0,71.867,118.563,1
100000,32,Rows,931.143,459087872,149697184,663,36,42,36,11800,11164,405,0.257,751,500,0,40.465,111.102,1
100000,32,Rows,931.363,459087872,210131464,663,38,42,36,11803,11166,406,0.260,751,500,0,61.839,154.941,1
100000,32,Grid,931.660,459104256,147350404,663,42,42,36,11807,11168,406,0.259,750,500,0,158.876,115.946,1
100000,32,Grid,931.815,459104256,149858600,663,44,42,36,11808,11169,406,0.265,750,500,0,38.774,112.573,1
100000,32,Grid,932.040,459104256,178346688,663,46,42,36,11811,11171,407,0.271,749,500,0,63.344,157.705,1
100000,32,Grid,932.233,459104256,147677528,663,28,42,36,11813,11173,407,0.259,749,500,0,72.048,115.213,1
100000,32,Grid,932.428,459104256,165224952,663,30,42,36,11816,11176,408,0.277,749,500,0,63.509,128.378,1
100000,32,Grid,932.604,459108352,149550796,663,32,42,36,11817,11176,408,0.263,749,500,0,45.092,103.209,1
100000,32,Grid,932.832,459104256,207292864,663,34,42,36,11820,11178,409,0.275,749,500,0,67.727,156.190,1
100000,32,Grid,933.034,459104256,147523876,663,36,42,36,11822,11180,409,0.270,749,500,0,75.641,119.779,1
100000,32,Grid,933.237,459104256,164046840,663,38,42,36,11824,11182,410,0.258,749,500,0,66.981,132.770,1
100000,32,Grid,933.417,459087872,149567976,663,40,42,36,11826,11183,410,0.272,749,500,0,68.325,105.849,1
100000,32,before_idle,934.788,477130752,146298056,704,32,45,37,11841,11197,411,0.105,775,500,0,0.000,0.000,1
100000,32,after_idle,954.835,455884800,149097412,697,26,43,36,12081,11437,411,0.127,765,500,0,0.000,0.000,1
100000,33,Rows,957.074,468512768,206095816,676,27,44,37,12110,11464,412,0.333,1802,500,0,96.643,227.965,1
100000,33,Rows,957.190,468373504,205371244,676,28,44,37,12111,11465,412,0.306,1609,500,0,9.950,102.638,1
100000,33,Rows,958.974,469852160,178950492,670,30,44,36,12128,11478,414,0.289,781,500,0,1602.331,178.017,1
100000,33,Rows,959.171,470900736,150289004,671,32,44,37,12130,11480,414,0.259,779,500,0,71.536,119.065,1
100000,33,Rows,959.331,471674880,152652020,671,30,44,37,12131,11481,414,0.321,774,500,0,41.185,116.352,1
100000,33,Rows,959.553,471109632,225587512,671,31,44,37,12134,11483,415,0.271,774,500,0,62.506,155.240,1
100000,33,Rows,959.752,471392256,149951044,671,32,44,37,12136,11485,415,0.343,774,500,0,75.759,119.250,1
100000,33,Rows,959.904,471683072,152342056,671,34,44,37,12137,11486,415,0.253,774,500,0,37.483,111.871,1
100000,33,Rows,960.131,471138304,220275452,671,36,44,37,12140,11488,416,0.267,774,500,0,65.055,157.853,1
100000,33,Rows,960.329,471359488,149995152,671,38,44,37,12142,11490,416,0.254,774,500,0,74.836,117.746,1
100000,33,Grid,960.648,471154688,208321500,671,42,44,37,12146,11493,417,0.278,773,500,0,144.648,158.503,1
100000,33,Grid,960.854,471330816,150513192,671,44,44,37,12148,11495,417,0.262,773,500,0,79.045,121.086,1
100000,33,Grid,961.059,471994368,192503528,671,46,44,37,12151,11498,418,0.279,772,500,0,68.211,133.634,1
100000,33,Grid,961.243,471576576,152159632,671,28,44,37,12152,11498,418,0.265,772,500,0,51.226,104.303,1
100000,33,Grid,961.472,471572480,219404564,671,30,44,37,12155,11500,419,0.281,772,500,0,65.841,158.954,1
100000,33,Grid,961.674,471896064,150106992,671,32,44,37,12157,11502,419,0.262,772,500,0,78.930,117.062,1
100000,33,Grid,961.873,472145920,200387732,671,34,44,37,12159,11504,420,0.274,772,500,0,65.113,131.026,1
100000,33,Grid,962.060,472059904,152157216,671,36,44,37,12161,11505,420,0.302,772,500,0,76.826,103.665,1
100000,33,Grid,962.295,472068096,239827268,671,38,44,37,12164,11507,421,0.301,772,500,0,64.816,166.644,1
100000,33,Grid,962.511,472395776,149967592,671,40,44,37,12166,11509,421,0.269,772,500,0,81.131,128.382,1
100000,33,before_idle,963.881,491528192,147784088,705,32,46,37,12180,11522,422,0.290,798,500,0,0.000,0.000,1
100000,33,after_idle,983.942,469790720,152926356,695,28,43,35,12435,11777,422,0.160,788,500,0,0.000,0.000,1
100000,34,Rows,986.210,477315072,207886392,672,27,43,37,12464,11805,423,0.347,1825,500,0,100.562,225.092,1
100000,34,Rows,986.324,477233152,207136432,672,28,43,37,12465,11806,423,0.313,1653,500,0,9.930,100.579,1
100000,34,Rows,988.107,481083392,245279696,667,30,43,36,12481,11822,424,0.284,804,500,0,1580.247,198.036,1
100000,34,Rows,988.309,479358976,153000516,668,32,43,37,12483,11824,424,0.264,802,500,0,79.909,119.571,1
100000,34,Rows,988.529,482582528,200188872,668,29,43,37,12485,11826,425,0.271,797,500,0,45.026,171.587,1
100000,34,Rows,988.715,481968128,154454012,668,30,43,37,12487,11827,425,0.258,797,500,0,76.742,105.360,1
100000,34,Rows,988.938,482217984,268891280,668,32,43,37,12490,11829,426,0.231,797,500,0,64.488,155.838,1
100000,34,Rows,989.152,482488320,151590696,668,34,43,37,12492,11831,426,0.252,797,500,0,82.032,126.314,1
100000,34,Rows,989.312,483311616,154172860,668,36,43,37,12493,11832,426,0.259,797,500,0,38.518,117.868,1
100000,34,Rows,989.549,482250752,268503080,668,38,43,37,12496,11835,427,0.250,797,500,0,65.977,167.828,1
100000,34,Grid,989.850,482070528,154325892,668,42,43,37,12499,11837,427,0.270,796,500,0,166.695,109.832,1
100000,34,Grid,990.103,482234368,208004432,668,44,44,37,12502,11840,428,0.453,797,500,0,68.019,180.552,1
100000,34,Grid,990.314,482516992,151823092,668,46,43,37,12504,11842,428,0.247,797,500,0,77.481,127.397,1
100000,34,Grid,990.476,483213312,154538220,668,28,43,37,12505,11843,428,0.296,795,500,0,41.217,117.706,1
100000,34,Grid,990.705,482263040,265713444,668,30,43,37,12508,11846,429,0.264,795,500,0,65.359,159.904,1
100000,34,Grid,990.880,485662720,155226536,668,32,43,37,12509,11847,429,0.308,795,500,0,83.223,86.091,1
100000,34,Grid,991.107,482508800,229885092,668,34,43,37,12512,11850,430,0.280,795,500,0,63.642,159.511,1
100000,34,Grid,991.291,482508800,154066204,668,36,43,37,12514,11851,430,0.271,795,500,0,72.973,105.430,1
100000,34,Grid,991.460,482508800,154032240,668,38,43,37,12516,11852,430,0.246,795,500,0,60.071,105.307,1
100000,34,Grid,991.692,481968128,231692404,668,40,43,37,12519,11854,431,0.286,795,500,0,64.077,163.483,1
100000,34,before_idle,993.040,500805632,152912156,720,32,45,37,12533,11868,432,0.114,821,500,0,0.000,0.000,1
100000,34,after_idle,1013.074,479502336,154412784,694,26,41,35,12775,12110,432,0.146,811,500,0,0.000,0.000,1
100000,35,Rows,1015.288,489078784,212354496,668,27,42,36,12804,12137,433,0.326,1848,500,0,89.626,215.975,1
