products,cycle,phase,elapsed_s,private_bytes,managed_bytes,handles,gdi,user,threads,gc0,gc1,gc2,dispatcher_ms,pending_dispatcher,cache_entries,image_lookups,scan_ms,render_ms
100000,7,Grid,213.473,362151936,79796948,660,40,42,38,2599,2440,112,0.202,175,500,0,67.118,147.025
100000,7,Grid,213.669,362151936,82519540,660,42,42,38,2601,2441,112,0.192,175,500,0,69.678,122.713
100000,7,before_idle,215.080,374116352,80341168,697,32,44,38,2615,2454,113,0.511,201,500,0,0.000,0.000
100000,7,after_idle,235.091,356536320,83392764,688,28,42,36,2832,2671,113,0.161,191,500,0,0.000,0.000
100000,8,Rows,237.623,362733568,137869740,667,27,43,38,2863,2699,115,0.166,1228,500,0,93.270,230.500
100000,8,Rows,237.743,366346240,137181620,667,28,43,38,2864,2700,115,0.167,900,500,0,9.208,106.435
100000,8,Rows,239.721,365756416,82487916,661,30,43,37,2882,2714,118,0.197,207,500,0,1829.341,145.148
100000,8,Rows,239.926,366174208,83718144,662,29,43,38,2884,2716,118,0.192,200,500,0,68.970,131.549
100000,8,Rows,240.091,366735360,86115964,662,30,43,38,2885,2717,118,0.188,200,500,0,40.177,120.786
100000,8,Rows,240.307,365998080,82493924,662,32,43,38,2888,2719,119,0.200,200,500,0,64.651,147.003
100000,8,Rows,240.503,366309376,83187344,662,34,43,38,2890,2721,119,0.181,200,500,0,66.078,125.651
100000,8,Rows,240.669,367419392,85634288,662,36,43,38,2891,2722,119,0.182,200,500,0,40.579,120.617
100000,8,Rows,240.889,366489600,82476020,662,38,43,38,2894,2724,120,0.183,200,500,0,68.022,147.970
100000,8,Rows,241.091,367083520,83108072,662,40,43,38,2896,2726,120,0.168,200,500,0,67.707,129.426
100000,8,Grid,241.420,367734784,82473228,662,44,43,38,2900,2729,121,0.192,199,500,0,158.693,140.640
100000,8,Grid,241.628,368181248,83600964,662,46,43,38,2902,2731,121,0.188,199,500,0,71.187,132.331
100000,8,Grid,241.791,368467968,86173932,662,28,43,38,2903,2732,121,0.188,198,500,0,39.712,119.046
100000,8,Grid,242.004,367632384,82495728,662,30,43,38,2906,2734,122,0.195,198,500,0,64.902,143.143
100000,8,Grid,242.199,367947776,83685388,662,32,43,38,2908,2736,122,0.194,198,500,0,66.940,124.280
100000,8,Grid,242.392,368394240,82617828,662,34,43,38,2910,2738,123,0.205,198,500,0,41.709,146.444
100000,8,Grid,242.571,367792128,85697576,662,36,43,38,2912,2739,123,0.188,198,500,0,64.045,110.788
100000,8,Grid,242.780,368070656,82477236,662,38,43,38,2915,2741,124,0.205,198,500,0,62.725,142.308
100000,8,Grid,242.978,367779840,83391508,662,40,43,38,2917,2743,124,0.179,198,500,0,67.105,125.828
100000,8,Grid,243.136,368709632,85972368,662,42,43,38,2918,2744,124,0.187,198,500,0,38.122,116.538
100000,8,before_idle,244.576,384765952,82266032,698,32,45,38,2933,2757,125,0.098,224,500,0,0.000,0.000
100000,8,after_idle,264.639,366444544,84465704,690,28,43,36,3163,2987,125,0.139,214,500,0,0.000,0.000
100000,9,Rows,267.313,328196096,141104164,667,27,43,38,3191,3015,126,0.320,1251,500,0,97.527,214.091
100000,9,Rows,267.434,328265728,140406852,667,28,43,38,3192,3016,126,0.169,867,500,0,9.852,106.488
100000,9,Rows,269.318,334843904,85568816,661,30,43,37,3207,3030,127,0.194,230,500,0,1668.171,211.690
100000,9,Rows,269.513,334925824,87764132,662,29,43,38,3209,3031,127,0.260,223,500,0,70.601,120.772
100000,9,Rows,269.728,335142912,85028120,662,30,43,38,3212,3034,128,0.183,223,500,0,63.116,147.344
100000,9,Rows,269.888,335646720,88224124,662,32,43,38,3213,3035,128,0.174,223,500,0,39.396,115.385
100000,9,Rows,270.090,334852096,85038324,662,34,43,38,3216,3037,129,0.191,223,500,0,63.663,133.602
100000,9,Rows,270.277,335212544,86064900,662,36,43,38,3218,3039,129,0.179,223,500,0,63.922,119.464
100000,9,Rows,270.438,335683584,88466300,662,38,43,38,3219,3040,129,0.179,223,500,0,38.452,117.824
100000,9,Rows,270.646,334852096,85154500,662,40,43,38,3222,3042,130,0.179,223,500,0,59.830,142.992
100000,9,Grid,270.965,335671296,86133028,662,44,43,38,3226,3044,130,0.190,222,500,0,165.035,125.814
100000,9,Grid,271.129,336621568,88516268,662,46,43,38,3227,3045,130,0.184,221,500,0,40.785,119.441
100000,9,Grid,271.339,336007168,85077760,662,28,43,38,3230,3047,131,0.201,221,500,0,64.009,141.719
100000,9,Grid,271.531,336506880,86210736,662,30,43,38,3232,3049,131,0.191,221,500,0,63.902,123.855
100000,9,Grid,271.756,336355328,85541864,662,32,43,38,3234,3051,132,0.187,221,500,0,41.394,179.025
100000,9,Grid,271.936,336642048,87541640,662,34,43,38,3236,3052,132,0.186,221,500,0,58.846,116.573
100000,9,Grid,272.145,336273408,85081944,662,36,43,38,3239,3054,133,0.185,221,500,0,61.123,143.669
100000,9,Grid,272.338,336531456,85993620,662,38,43,38,3241,3056,133,0.433,221,500,0,63.117,125.900
100000,9,Grid,272.496,336867328,88548628,662,40,43,38,3242,3057,133,0.188,221,500,0,39.972,112.589
100000,9,Grid,272.695,336277504,85031616,662,42,43,38,3245,3059,134,0.188,221,500,0,62.296,132.751
100000,9,before_idle,273.962,352522240,88293524,715,32,45,38,3259,3072,135,0.090,247,500,0,0.000,0.000
100000,9,after_idle,293.979,334503936,90671168,692,26,42,39,3503,3316,135,0.098,237,500,0,0.000,0.000
100000,10,Rows,296.480,355553280,142943300,664,27,42,40,3533,3345,136,0.189,1274,500,0,68.945,264.910
100000,10,Rows,296.618,355815424,141655668,664,28,42,40,3535,3346,137,0.173,962,500,0,8.213,126.333
100000,10,Rows,298.635,354246656,87925360,658,30,42,39,3552,3359,139,0.193,253,500,0,1807.146,205.684
100000,10,Rows,298.896,354590720,87635196,659,29,42,40,3555,3362,140,0.296,246,500,0,72.300,183.798
100000,10,Rows,299.071,355356672,90437004,659,30,42,40,3556,3363,140,0.219,246,500,0,43.213,127.370
100000,10,Rows,299.288,354402304,87643880,659,32,42,40,3559,3365,141,0.215,246,500,0,64.080,148.930
100000,10,Rows,299.452,355155968,85194692,659,34,42,40,3561,3367,141,0.206,246,500,0,69.160,90.192
100000,10,Rows,299.661,354689024,87644116,659,36,42,40,3563,3368,142,0.195,246,500,0,39.612,138.874
100000,10,Rows,299.847,354664448,90073616,659,38,42,40,3565,3369,142,0.180,246,500,0,64.910,117.460
100000,10,Rows,300.087,354992128,87643000,659,40,42,40,3568,3372,143,0.186,246,500,0,69.173,166.377
100000,10,Grid,300.395,355479552,90309160,659,44,42,40,3571,3374,143,0.181,245,500,0,159.534,118.908
100000,10,Grid,300.631,355733504,87644448,659,46,42,40,3574,3377,144,0.184,244,500,0,71.756,159.475
100000,10,Grid,300.793,356143104,90932320,659,28,42,40,3575,3378,144,0.190,244,500,0,41.481,116.225
100000,10,Grid,301.001,355389440,87652756,659,30,42,40,3578,3380,145,0.193,244,500,0,65.002,138.709
100000,10,Grid,301.193,355700736,89052324,659,32,42,40,3580,3382,145,0.186,244,500,0,66.505,121.705
100000,10,Grid,301.378,355971072,87644352,659,34,42,40,3582,3384,146,0.184,244,500,0,66.480,114.854
100000,10,Grid,301.552,355409920,91028352,659,36,42,40,3584,3385,146,0.187,244,500,0,61.680,107.747
100000,10,Grid,301.761,355430400,87652344,659,38,42,40,3587,3387,147,0.195,244,500,0,63.801,141.489
100000,10,Grid,301.954,355758080,88745920,659,40,42,40,3589,3389,147,0.192,244,500,0,67.600,120.868
100000,10,Grid,302.113,356012032,91296936,659,42,42,40,3590,3390,147,0.186,244,500,0,39.671,115.144
100000,10,before_idle,303.499,372400128,87723896,702,32,45,41,3605,3403,148,0.158,270,500,0,0.000,0.000
